order,sub_no,cond,trial,id,p,x,q,y,choice
0,15,1,0,49,20,400,100,0,0
0,15,1,1,112,60,100,100,0,0
0,15,1,2,100,40,500,100,200,1
0,15,1,3,39,40,300,60,200,1
0,15,1,4,36,20,100,60,0,0
0,15,1,5,142,80,300,20,0,0
0,15,1,6,64,40,500,80,0,0
0,15,1,7,29,80,200,100,100,0
0,15,1,8,132,100,400,80,0,0
0,15,1,9,96,40,400,80,300,1
0,15,1,10,145,100,500,80,0,0
0,15,1,11,11,20,500,40,300,1
0,15,1,12,80,20,500,60,200,1
0,15,1,13,4,20,300,100,200,1
0,15,1,14,37,40,300,60,100,1
0,15,1,15,67,60,500,80,100,1
0,15,1,16,34,20,400,80,100,1
0,15,1,17,68,20,500,40,100,1
0,15,1,18,133,60,500,20,200,0
0,15,1,19,48,20,200,100,100,1
0,15,1,20,46,40,300,100,200,1
0,15,1,21,90,60,500,100,200,1
0,15,1,22,128,80,200,40,100,0
0,15,1,23,93,60,400,80,100,1
0,15,1,24,144,100,300,20,0,0
0,15,1,25,129,100,300,40,0,0
0,15,1,26,16,80,500,100,0,0
0,15,1,27,5,20,200,80,100,1
0,15,1,28,138,60,300,60,100,0
0,15,1,29,101,40,400,100,100,1
0,15,1,30,122,80,400,20,300,0
0,15,1,31,117,40,500,60,100,1
0,15,1,32,89,60,400,80,0,0
0,15,1,33,24,80,400,100,300,1
0,15,1,34,107,20,400,100,300,1
0,15,1,35,32,40,500,80,200,1
0,15,1,36,22,60,400,80,300,1
0,15,1,37,73,40,200,80,0,0
0,15,1,38,41,20,400,60,100,1
0,15,1,39,47,40,400,100,300,1
0,15,1,40,92,20,500,80,0,0
0,15,1,41,135,80,200,40,200,0
0,15,1,42,98,60,300,100,0,0
0,15,1,43,148,100,500,20,100,0
0,15,1,44,120,40,100,80,0,0
0,15,1,45,43,40,500,100,0,0
0,15,1,46,127,100,300,80,0,0
0,15,1,47,84,60,200,100,0,0
0,15,1,48,110,40,400,60,200,1
0,15,1,49,10,20,500,80,200,1
0,15,1,50,115,20,300,80,100,1
0,15,1,51,103,40,400,80,0,0
0,15,1,52,38,20,500,60,300,1
0,15,1,53,114,80,100,100,0,0
0,15,1,54,141,40,500,40,200,0
0,15,1,55,3,20,500,60,100,1
0,15,1,56,51,20,500,100,300,1
0,15,1,57,54,20,300,80,0,0
0,15,1,58,102,60,500,100,300,1
0,15,1,59,28,40,500,100,300,1
0,15,1,60,136,100,100,80,0,0
0,15,1,61,12,20,200,100,0,0
0,15,1,62,53,20,300,60,0,0
0,15,1,63,30,60,400,100,200,1
0,15,1,64,125,20,500,20,0,0
0,15,1,65,31,20,400,60,200,1
0,15,1,66,62,20,400,60,0,0
0,15,1,67,20,60,300,80,200,1
0,15,1,68,113,80,300,100,100,1
0,15,1,69,150,100,400,60,100,0
0,15,1,70,149,100,100,40,100,0
0,15,1,71,82,40,400,100,0,0
0,15,1,72,27,80,300,100,0,0
0,15,1,73,2,40,500,80,400,1
0,15,1,74,111,40,200,60,100,1
0,15,1,75,63,40,200,100,0,0
0,15,1,76,99,40,400,60,300,1
0,15,1,77,134,80,100,60,100,0
0,15,1,78,15,20,500,60,400,1
0,15,1,79,77,20,500,100,400,1
0,15,1,80,45,60,400,100,0,0
0,15,1,81,7,20,500,60,0,0
0,15,1,82,50,80,400,100,200,0
0,15,1,83,26,60,200,100,100,1
0,15,1,84,124,60,300,60,200,0
0,15,1,85,130,60,100,60,0,0
0,15,1,86,121,80,400,40,300,0
0,15,1,87,75,60,300,100,100,1
0,15,1,88,78,40,500,80,300,1
0,15,1,89,104,40,200,80,100,1
0,15,1,90,13,20,200,40,0,0
0,15,1,91,81,40,500,60,0,0
0,15,1,92,25,60,500,80,0,0
0,15,1,93,21,60,300,80,100,1
0,15,1,94,109,60,300,100,200,1
0,15,1,95,95,20,200,80,0,0
0,15,1,96,9,40,400,80,200,1
0,15,1,97,42,20,200,40,100,1
0,15,1,98,56,60,500,100,400,1
0,15,1,99,70,20,400,80,0,0
0,15,1,100,146,80,400,60,0,0
0,15,1,101,116,40,500,60,400,1
0,15,1,102,60,20,300,40,100,1
0,15,1,103,17,40,300,100,0,0
0,15,1,104,6,20,400,80,200,1
0,15,1,105,72,40,100,60,0,0
0,15,1,106,137,60,300,20,300,0
0,15,1,107,91,60,400,100,300,1
0,15,1,108,40,60,200,80,100,1
0,15,1,109,105,20,400,40,300,1
0,15,1,110,59,20,400,40,100,1
0,15,1,111,131,80,500,40,0,0
0,15,1,112,126,100,100,60,100,0
0,15,1,113,139,80,400,60,300,0
0,15,1,114,106,60,500,80,200,1
0,15,1,115,52,40,400,100,200,1
0,15,1,116,108,20,100,40,0,0
0,15,1,117,65,40,100,100,0,0
0,15,1,118,8,20,200,60,100,1
0,15,1,119,140,100,300,100,0,0
0,15,1,120,147,80,500,20,100,0
0,15,1,121,86,80,500,100,200,1
0,15,1,122,87,60,200,80,0,0
0,15,1,123,58,20,300,40,200,1
0,15,1,124,23,20,400,100,200,1
0,15,1,125,74,20,500,100,200,1
0,15,1,126,71,20,300,100,100,1
0,15,1,127,79,20,400,40,0,0
0,15,1,128,83,80,500,100,400,1
0,15,1,129,118,20,500,80,100,1
0,15,1,130,55,40,500,60,200,1
0,15,1,131,19,80,200,100,0,0
0,15,1,132,33,40,200,100,100,1
0,15,1,133,18,20,300,80,200,1
0,15,1,134,119,20,300,60,200,1
0,15,1,135,76,20,500,40,400,1
0,15,1,136,123,20,500,20,200,0
0,15,1,137,143,100,500,80,200,0
0,15,1,138,66,60,100,80,0,0
0,15,1,139,44,20,100,80,0,0
0,15,1,140,88,20,100,100,0,0
0,15,1,141,14,40,500,100,400,1
0,15,1,142,69,20,500,80,400,1
0,15,1,143,35,20,500,40,0,0
0,15,1,144,57,20,400,80,300,1
0,15,1,145,1,80,400,100,100,1
0,15,1,146,97,40,200,60,0,0
0,15,1,147,94,20,500,100,0,0
0,15,1,148,85,80,300,100,200,1
0,15,1,149,61,20,300,100,0,0
1,16,0,0,79,40,200,80,10,1
1,16,0,1,117,60,500,80,100,1
1,16,0,2,6,20,50,100,10,1
1,16,0,3,21,60,100,80,20,0
1,16,0,4,138,80,200,40,20,0
1,16,0,5,91,20,50,60,0,0
1,16,0,6,7,20,100,40,20,0
1,16,0,7,102,20,50,40,0,0
1,16,0,8,16,20,20,100,0,0
1,16,0,9,12,60,200,100,100,1
1,16,0,10,41,60,500,100,50,1
1,16,0,11,103,60,200,80,50,0
1,16,0,12,49,80,200,100,100,1
1,16,0,13,56,40,500,60,100,0
1,16,0,14,20,40,500,60,20,0
1,16,0,15,11,80,20,100,0,0
1,16,0,16,38,60,50,100,0,0
1,16,0,17,28,40,20,100,0,0
1,16,0,18,74,20,500,40,100,0
1,16,0,19,142,100,100,20,10,0
1,16,0,20,75,40,500,100,0,0
1,16,0,21,115,20,200,40,0,0
1,16,0,22,88,80,100,100,50,1
1,16,0,23,54,20,500,100,0,0
1,16,0,24,39,40,20,60,0,0
1,16,0,25,97,40,500,80,10,0
1,16,0,26,112,40,200,60,100,1
1,16,0,27,148,100,200,40,20,0
1,16,0,28,125,80,100,80,10,0
1,16,0,29,37,60,500,80,50,0
1,16,0,30,40,40,50,60,10,0
1,16,0,31,50,20,200,100,20,1
1,16,0,32,149,20,200,20,100,0
1,16,0,33,100,60,200,100,0,0
1,16,0,34,123,100,0,40,0,1
1,16,0,35,60,40,500,80,100,1
1,16,0,36,1,20,50,40,10,1
1,16,0,37,106,40,200,100,100,1
1,16,0,38,143,80,500,80,0,0
1,16,0,39,76,40,200,80,0,0
1,16,0,40,68,40,100,80,0,0
1,16,0,41,5,40,20,80,0,0
1,16,0,42,150,100,500,40,500,0
1,16,0,43,29,40,100,60,20,0
1,16,0,44,120,80,500,100,10,0
1,16,0,45,51,40,200,100,10,0
1,16,0,46,108,20,200,100,50,1
1,16,0,47,24,60,100,100,10,0
1,16,0,48,147,100,50,80,0,0
1,16,0,49,8,40,100,60,50,1
1,16,0,50,118,60,500,80,0,0
1,16,0,51,65,60,100,100,50,1
1,16,0,52,122,100,0,80,0,1
1,16,0,53,59,60,200,100,20,0
1,16,0,54,105,20,500,80,0,0
1,16,0,55,23,60,100,80,0,0
1,16,0,56,109,20,20,100,10,1
1,16,0,57,48,20,200,100,100,1
1,16,0,58,139,80,500,20,0,0
1,16,0,59,87,20,500,40,50,1
1,16,0,60,44,40,500,60,0,0
1,16,0,61,141,60,200,20,10,0
1,16,0,62,72,60,10,100,0,0
1,16,0,63,128,80,100,40,10,0
1,16,0,64,53,40,10,80,0,0
1,16,0,65,13,20,100,100,50,1
1,16,0,66,43,60,200,80,0,0
1,16,0,67,45,20,50,80,0,0
1,16,0,68,145,80,50,80,10,0
1,16,0,69,30,40,50,60,0,0
1,16,0,70,92,20,20,60,10,1
1,16,0,71,62,80,10,100,0,0
1,16,0,72,134,60,200,60,20,0
1,16,0,73,78,20,200,80,20,1
1,16,0,74,96,40,100,100,50,1
1,16,0,75,144,80,20,80,0,0
1,16,0,76,61,20,200,60,50,1
1,16,0,77,19,20,100,100,20,1
1,16,0,78,2,20,500,80,20,1
1,16,0,79,35,20,10,60,0,0
1,16,0,80,90,40,500,100,100,1
1,16,0,81,110,40,20,80,10,0
1,16,0,82,95,40,50,60,20,0
1,16,0,83,119,60,200,80,20,0
1,16,0,84,10,20,200,60,20,1
1,16,0,85,58,20,500,60,50,1
1,16,0,86,17,20,50,40,20,1
1,16,0,87,55,60,500,100,10,0
1,16,0,88,4,20,500,40,0,0
1,16,0,89,66,40,500,60,200,1
1,16,0,90,126,80,100,40,20,0
1,16,0,91,127,20,200,20,20,0
1,16,0,92,33,40,50,100,10,1
1,16,0,93,80,60,500,80,20,0
1,16,0,94,116,40,200,60,10,0
1,16,0,95,113,20,100,80,20,1
1,16,0,96,98,80,500,100,50,1
1,16,0,97,89,40,100,100,10,0
1,16,0,98,133,40,100,20,10,0
1,16,0,99,77,40,10,60,0,0
1,16,0,100,82,20,20,60,0,0
1,16,0,101,124,80,10,60,10,0
1,16,0,102,64,20,200,40,50,1
1,16,0,103,14,40,50,80,10,0
1,16,0,104,121,80,500,60,100,0
1,16,0,105,69,40,20,60,10,1
1,16,0,106,94,20,100,40,0,0
1,16,0,107,136,40,200,20,10,0
1,16,0,108,84,20,500,60,10,0
1,16,0,109,83,60,50,80,20,0
1,16,0,110,67,20,20,80,10,0
1,16,0,111,46,20,100,80,0,0
1,16,0,112,15,60,20,80,0,0
1,16,0,113,101,40,500,100,10,0
1,16,0,114,32,80,50,100,20,1
1,16,0,115,85,20,50,60,10,0
1,16,0,116,131,100,500,80,50,0
1,16,0,117,130,60,10,60,0,0
1,16,0,118,104,60,50,80,0,0
1,16,0,119,86,40,50,80,20,0
1,16,0,120,114,40,200,80,100,1
1,16,0,121,26,20,500,100,10,1
1,16,0,122,3,20,200,80,10,0
1,16,0,123,22,60,50,100,20,1
1,16,0,124,129,40,50,20,10,0
1,16,0,125,57,20,100,100,0,0
1,16,0,126,111,60,20,100,0,0
1,16,0,127,73,60,20,80,10,0
1,16,0,128,146,100,100,40,100,0
1,16,0,129,25,60,10,80,0,0
1,16,0,130,42,40,200,80,50,1
1,16,0,131,70,20,10,80,0,0
1,16,0,132,47,40,200,100,50,1
1,16,0,133,36,40,500,80,20,0
1,16,0,134,93,40,200,60,0,0
1,16,0,135,140,100,100,40,0,0
1,16,0,136,137,80,50,40,50,0
1,16,0,137,99,20,500,60,100,1
1,16,0,138,63,40,100,80,10,0
1,16,0,139,107,20,100,100,10,1
1,16,0,140,27,60,500,100,0,0
1,16,0,141,81,80,500,100,20,0
1,16,0,142,31,20,200,100,10,1
1,16,0,143,132,80,200,40,10,0
1,16,0,144,9,20,100,40,50,1
1,16,0,145,34,60,100,80,50,0
1,16,0,146,52,80,200,100,20,0
1,16,0,147,71,20,200,100,0,0
1,16,0,148,18,60,500,100,200,1
1,16,0,149,135,100,10,100,0,0
2,22,0,0,149,20,200,20,100,0
2,22,0,1,135,100,10,100,0,0
2,22,0,2,99,20,500,60,100,1
2,22,0,3,95,40,50,60,20,0
2,22,0,4,59,60,200,100,20,0
2,22,0,5,147,100,50,80,0,0
2,22,0,6,41,60,500,100,50,1
2,22,0,7,109,20,20,100,10,1
2,22,0,8,83,60,50,80,20,0
2,22,0,9,137,80,50,40,50,0
2,22,0,10,76,40,200,80,0,0
2,22,0,11,66,40,500,60,200,1
2,22,0,12,19,20,100,100,20,1
2,22,0,13,73,60,20,80,10,1
2,22,0,14,5,40,20,80,0,0
2,22,0,15,3,20,200,80,10,1
2,22,0,16,23,60,100,80,0,0
2,22,0,17,139,80,500,20,0,0
2,22,0,18,125,80,100,80,10,0
2,22,0,19,133,40,100,20,10,0
2,22,0,20,6,20,50,100,10,1
2,22,0,21,74,20,500,40,100,1
2,22,0,22,64,20,200,40,50,1
2,22,0,23,84,20,500,60,10,1
2,22,0,24,138,80,200,40,20,0
2,22,0,25,111,60,20,100,0,0
2,22,0,26,80,60,500,80,20,1
2,22,0,27,145,80,50,80,10,0
2,22,0,28,9,20,100,40,50,1
2,22,0,29,67,20,20,80,10,1
2,22,0,30,29,40,100,60,20,1
2,22,0,31,131,100,500,80,50,0
2,22,0,32,77,40,10,60,0,0
2,22,0,33,143,80,500,80,0,0
2,22,0,34,108,20,200,100,50,1
2,22,0,35,105,20,500,80,0,0
2,22,0,36,88,80,100,100,50,1
2,22,0,37,91,20,50,60,0,0
2,22,0,38,62,80,10,100,0,0
2,22,0,39,127,20,200,20,20,0
2,22,0,40,126,80,100,40,20,0
2,22,0,41,113,20,100,80,20,1
2,22,0,42,45,20,50,80,0,0
2,22,0,43,60,40,500,80,100,1
2,22,0,44,146,100,100,40,100,0
2,22,0,45,97,40,500,80,10,1
2,22,0,46,10,20,200,60,20,1
2,22,0,47,22,60,50,100,20,1
2,22,0,48,103,60,200,80,50,1
2,22,0,49,25,60,10,80,0,0
2,22,0,50,140,100,100,40,0,0
2,22,0,51,55,60,500,100,10,1
2,22,0,52,17,20,50,40,20,1
2,22,0,53,144,80,20,80,0,0
2,22,0,54,93,40,200,60,0,0
2,22,0,55,35,20,10,60,0,0
2,22,0,56,18,60,500,100,200,1
2,22,0,57,119,60,200,80,20,1
2,22,0,58,4,20,500,40,0,0
2,22,0,59,26,20,500,100,10,1
2,22,0,60,44,40,500,60,0,0
2,22,0,61,13,20,100,100,50,1
2,22,0,62,24,60,100,100,10,1
2,22,0,63,56,40,500,60,100,1
2,22,0,64,49,80,200,100,100,1
2,22,0,65,12,60,200,100,100,1
2,22,0,66,68,40,100,80,0,0
2,22,0,67,92,20,20,60,10,1
2,22,0,68,115,20,200,40,0,0
2,22,0,69,141,60,200,20,10,0
2,22,0,70,107,20,100,100,10,1
2,22,0,71,38,60,50,100,0,0
2,22,0,72,52,80,200,100,20,1
2,22,0,73,33,40,50,100,10,1
2,22,0,74,8,40,100,60,50,1
2,22,0,75,86,40,50,80,20,1
2,22,0,76,57,20,100,100,0,0
2,22,0,77,87,20,500,40,50,1
2,22,0,78,96,40,100,100,50,1
2,22,0,79,69,40,20,60,10,1
2,22,0,80,128,80,100,40,10,0
2,22,0,81,116,40,200,60,10,1
2,22,0,82,7,20,100,40,20,1
2,22,0,83,37,60,500,80,50,1
2,22,0,84,43,60,200,80,0,0
2,22,0,85,136,40,200,20,10,0
2,22,0,86,42,40,200,80,50,1
2,22,0,87,82,20,20,60,0,0
2,22,0,88,11,80,20,100,0,0
2,22,0,89,78,20,200,80,20,1
2,22,0,90,47,40,200,100,50,1
2,22,0,91,48,20,200,100,100,1
2,22,0,92,27,60,500,100,0,0
2,22,0,93,114,40,200,80,100,1
2,22,0,94,71,20,200,100,0,0
2,22,0,95,104,60,50,80,0,0
2,22,0,96,28,40,20,100,0,0
2,22,0,97,34,60,100,80,50,1
2,22,0,98,122,100,0,80,0,1
2,22,0,99,39,40,20,60,0,0
2,22,0,100,79,40,200,80,10,1
2,22,0,101,142,100,100,20,10,0
2,22,0,102,100,60,200,100,0,0
2,22,0,103,63,40,100,80,10,1
2,22,0,104,32,80,50,100,20,1
2,22,0,105,31,20,200,100,10,1
2,22,0,106,102,20,50,40,0,0
2,22,0,107,50,20,200,100,20,1
2,22,0,108,81,80,500,100,20,1
2,22,0,109,54,20,500,100,0,0
2,22,0,110,120,80,500,100,10,1
2,22,0,111,90,40,500,100,100,1
2,22,0,112,118,60,500,80,0,0
2,22,0,113,40,40,50,60,10,1
2,22,0,114,134,60,200,60,20,0
2,22,0,115,130,60,10,60,0,0
2,22,0,116,117,60,500,80,100,1
2,22,0,117,46,20,100,80,0,0
2,22,0,118,36,40,500,80,20,1
2,22,0,119,129,40,50,20,10,0
2,22,0,120,51,40,200,100,10,1
2,22,0,121,58,20,500,60,50,1
2,22,0,122,150,100,500,40,500,0
2,22,0,123,16,20,20,100,0,0
2,22,0,124,72,60,10,100,0,0
2,22,0,125,30,40,50,60,0,0
2,22,0,126,89,40,100,100,10,1
2,22,0,127,75,40,500,100,0,0
2,22,0,128,123,100,0,40,0,1
2,22,0,129,85,20,50,60,10,1
2,22,0,130,106,40,200,100,100,1
2,22,0,131,98,80,500,100,50,1
2,22,0,132,94,20,100,40,0,0
2,22,0,133,110,40,20,80,10,1
2,22,0,134,2,20,500,80,20,1
2,22,0,135,101,40,500,100,10,1
2,22,0,136,21,60,100,80,20,1
2,22,0,137,112,40,200,60,100,1
2,22,0,138,124,80,10,60,10,0
2,22,0,139,53,40,10,80,0,0
2,22,0,140,132,80,200,40,10,0
2,22,0,141,15,60,20,80,0,0
2,22,0,142,121,80,500,60,100,0
2,22,0,143,1,20,50,40,10,1
2,22,0,144,20,40,500,60,20,1
2,22,0,145,65,60,100,100,50,1
2,22,0,146,61,20,200,60,50,1
2,22,0,147,70,20,10,80,0,0
2,22,0,148,148,100,200,40,20,0
2,22,0,149,14,40,50,80,10,1
3,17,1,0,83,80,500,100,400,1
3,17,1,1,125,20,500,20,0,1
3,17,1,2,45,60,400,100,0,0
3,17,1,3,148,100,500,20,100,0
3,17,1,4,129,100,300,40,0,0
3,17,1,5,115,20,300,80,100,1
3,17,1,6,132,100,400,80,0,0
3,17,1,7,113,80,300,100,100,1
3,17,1,8,150,100,400,60,100,0
3,17,1,9,144,100,300,20,0,0
3,17,1,10,142,80,300,20,0,0
3,17,1,11,59,20,400,40,100,1
3,17,1,12,69,20,500,80,400,1
3,17,1,13,3,20,500,60,100,1
3,17,1,14,97,40,200,60,0,0
3,17,1,15,116,40,500,60,400,1
3,17,1,16,15,20,500,60,400,1
3,17,1,17,26,60,200,100,100,1
3,17,1,18,29,80,200,100,100,1
3,17,1,19,128,80,200,40,100,0
3,17,1,20,141,40,500,40,200,0
3,17,1,21,111,40,200,60,100,1
3,17,1,22,139,80,400,60,300,0
3,17,1,23,54,20,300,80,0,0
3,17,1,24,110,40,400,60,200,1
3,17,1,25,5,20,200,80,100,1
3,17,1,26,38,20,500,60,300,1
3,17,1,27,119,20,300,60,200,1
3,17,1,28,107,20,400,100,300,1
3,17,1,29,4,20,300,100,200,1
3,17,1,30,127,100,300,80,0,0
3,17,1,31,42,20,200,40,100,1
3,17,1,32,137,60,300,20,300,0
3,17,1,33,131,80,500,40,0,0
3,17,1,34,28,40,500,100,300,1
3,17,1,35,81,40,500,60,0,0
3,17,1,36,19,80,200,100,0,0
3,17,1,37,117,40,500,60,100,1
3,17,1,38,39,40,300,60,200,1
3,17,1,39,57,20,400,80,300,1
3,17,1,40,52,40,400,100,200,1
3,17,1,41,121,80,400,40,300,0
3,17,1,42,82,40,400,100,0,0
3,17,1,43,10,20,500,80,200,1
3,17,1,44,58,20,300,40,200,1
3,17,1,45,84,60,200,100,0,0
3,17,1,46,91,60,400,100,300,1
3,17,1,47,14,40,500,100,400,1
3,17,1,48,124,60,300,60,200,0
3,17,1,49,96,40,400,80,300,1
3,17,1,50,23,20,400,100,200,1
3,17,1,51,35,20,500,40,0,0
3,17,1,52,105,20,400,40,300,1
3,17,1,53,122,80,400,20,300,0
3,17,1,54,100,40,500,100,200,1
3,17,1,55,98,60,300,100,0,0
3,17,1,56,76,20,500,40,400,1
3,17,1,57,30,60,400,100,200,1
3,17,1,58,95,20,200,80,0,0
3,17,1,59,93,60,400,80,100,1
3,17,1,60,87,60,200,80,0,0
3,17,1,61,40,60,200,80,100,1
3,17,1,62,80,20,500,60,200,1
3,17,1,63,106,60,500,80,200,1
3,17,1,64,11,20,500,40,300,1
3,17,1,65,46,40,300,100,200,1
3,17,1,66,63,40,200,100,0,0
3,17,1,67,67,60,500,80,100,1
3,17,1,68,33,40,200,100,100,1
3,17,1,69,118,20,500,80,100,1
3,17,1,70,114,80,100,100,0,0
3,17,1,71,41,20,400,60,100,1
3,17,1,72,13,20,200,40,0,0
3,17,1,73,145,100,500,80,0,0
3,17,1,74,140,100,300,100,0,0
3,17,1,75,53,20,300,60,0,0
3,17,1,76,62,20,400,60,0,0
3,17,1,77,18,20,300,80,200,1
3,17,1,78,31,20,400,60,200,1
3,17,1,79,104,40,200,80,100,1
3,17,1,80,109,60,300,100,200,1
3,17,1,81,32,40,500,80,200,1
3,17,1,82,126,100,100,60,100,0
3,17,1,83,24,80,400,100,300,1
3,17,1,84,6,20,400,80,200,1
3,17,1,85,16,80,500,100,0,0
3,17,1,86,8,20,200,60,100,1
3,17,1,87,27,80,300,100,0,0
3,17,1,88,99,40,400,60,300,1
3,17,1,89,44,20,100,80,0,0
3,17,1,90,49,20,400,100,0,0
3,17,1,91,89,60,400,80,0,0
3,17,1,92,25,60,500,80,0,0
3,17,1,93,135,80,200,40,200,0
3,17,1,94,120,40,100,80,0,0
3,17,1,95,43,40,500,100,0,0
3,17,1,96,103,40,400,80,0,0
3,17,1,97,134,80,100,60,100,0
3,17,1,98,36,20,100,60,0,0
3,17,1,99,73,40,200,80,0,0
3,17,1,100,72,40,100,60,0,0
3,17,1,101,112,60,100,100,0,0
3,17,1,102,64,40,500,80,0,0
3,17,1,103,102,60,500,100,300,1
3,17,1,104,86,80,500,100,200,1
3,17,1,105,68,20,500,40,100,1
3,17,1,106,71,20,300,100,100,1
3,17,1,107,92,20,500,80,0,0
3,17,1,108,79,20,400,40,0,0
3,17,1,109,77,20,500,100,400,1
3,17,1,110,65,40,100,100,0,0
3,17,1,111,2,40,500,80,400,1
3,17,1,112,74,20,500,100,200,1
3,17,1,113,1,80,400,100,100,1
3,17,1,114,133,60,500,20,200,0
3,17,1,115,88,20,100,100,0,0
3,17,1,116,47,40,400,100,300,1
3,17,1,117,123,20,500,20,200,0
3,17,1,118,130,60,100,60,0,0
3,17,1,119,147,80,500,20,100,0
3,17,1,120,9,40,400,80,200,1
3,17,1,121,78,40,500,80,300,1
3,17,1,122,138,60,300,60,100,0
3,17,1,123,17,40,300,100,0,0
3,17,1,124,56,60,500,100,400,1
3,17,1,125,66,60,100,80,0,0
3,17,1,126,94,20,500,100,0,0
3,17,1,127,61,20,300,100,0,0
3,17,1,128,75,60,300,100,100,1
3,17,1,129,37,40,300,60,100,1
3,17,1,130,20,60,300,80,200,1
3,17,1,131,34,20,400,80,100,1
3,17,1,132,48,20,200,100,100,1
3,17,1,133,143,100,500,80,200,0
3,17,1,134,108,20,100,40,0,0
3,17,1,135,149,100,100,40,100,0
3,17,1,136,12,20,200,100,0,0
3,17,1,137,146,80,400,60,0,0
3,17,1,138,55,40,500,60,200,1
3,17,1,139,101,40,400,100,100,1
3,17,1,140,85,80,300,100,200,1
3,17,1,141,21,60,300,80,100,1
3,17,1,142,136,100,100,80,0,0
3,17,1,143,7,20,500,60,0,0
3,17,1,144,70,20,400,80,0,0
3,17,1,145,90,60,500,100,200,1
3,17,1,146,60,20,300,40,100,1
3,17,1,147,22,60,400,80,300,1
3,17,1,148,51,20,500,100,300,1
3,17,1,149,50,80,400,100,200,1
4,23,1,0,85,80,300,100,200,1
4,23,1,1,11,20,500,40,300,1
4,23,1,2,88,20,100,100,0,0
4,23,1,3,107,20,400,100,300,1
4,23,1,4,114,80,100,100,0,0
4,23,1,5,113,80,300,100,100,0
4,23,1,6,42,20,200,40,100,1
4,23,1,7,30,60,400,100,200,1
4,23,1,8,97,40,200,60,0,0
4,23,1,9,105,20,400,40,300,1
4,23,1,10,122,80,400,20,300,0
4,23,1,11,39,40,300,60,200,1
4,23,1,12,150,100,400,60,100,0
4,23,1,13,81,40,500,60,0,0
4,23,1,14,112,60,100,100,0,0
4,23,1,15,125,20,500,20,0,0
4,23,1,16,79,20,400,40,0,0
4,23,1,17,38,20,500,60,300,1
4,23,1,18,98,60,300,100,0,0
4,23,1,19,137,60,300,20,300,0
4,23,1,20,61,20,300,100,0,0
4,23,1,21,21,60,300,80,100,0
4,23,1,22,59,20,400,40,100,1
4,23,1,23,51,20,500,100,300,1
4,23,1,24,109,60,300,100,200,1
4,23,1,25,13,20,200,40,0,0
4,23,1,26,60,20,300,40,100,1
4,23,1,27,121,80,400,40,300,0
4,23,1,28,2,40,500,80,400,1
4,23,1,29,83,80,500,100,400,1
4,23,1,30,80,20,500,60,200,1
4,23,1,31,126,100,100,60,100,0
4,23,1,32,142,80,300,20,0,0
4,23,1,33,22,60,400,80,300,1
4,23,1,34,65,40,100,100,0,0
4,23,1,35,75,60,300,100,100,0
4,23,1,36,29,80,200,100,100,0
4,23,1,37,7,20,500,60,0,0
4,23,1,38,5,20,200,80,100,1
4,23,1,39,47,40,400,100,300,1
4,23,1,40,82,40,400,100,0,0
4,23,1,41,40,60,200,80,100,1
4,23,1,42,127,100,300,80,0,0
4,23,1,43,52,40,400,100,200,1
4,23,1,44,74,20,500,100,200,1
4,23,1,45,14,40,500,100,400,1
4,23,1,46,49,20,400,100,0,0
4,23,1,47,58,20,300,40,200,1
4,23,1,48,25,60,500,80,0,0
4,23,1,49,41,20,400,60,100,1
4,23,1,50,139,80,400,60,300,0
4,23,1,51,86,80,500,100,200,0
4,23,1,52,27,80,300,100,0,0
4,23,1,53,110,40,400,60,200,1
4,23,1,54,95,20,200,80,0,0
4,23,1,55,63,40,200,100,0,0
4,23,1,56,16,80,500,100,0,0
4,23,1,57,89,60,400,80,0,0
4,23,1,58,149,100,100,40,100,0
4,23,1,59,10,20,500,80,200,1
4,23,1,60,54,20,300,80,0,0
4,23,1,61,32,40,500,80,200,1
4,23,1,62,45,60,400,100,0,0
4,23,1,63,92,20,500,80,0,0
4,23,1,64,76,20,500,40,400,1
4,23,1,65,129,100,300,40,0,0
4,23,1,66,100,40,500,100,200,1
4,23,1,67,71,20,300,100,100,1
4,23,1,68,50,80,400,100,200,0
4,23,1,69,131,80,500,40,0,0
4,23,1,70,33,40,200,100,100,1
4,23,1,71,147,80,500,20,100,0
4,23,1,72,12,20,200,100,0,0
4,23,1,73,4,20,300,100,200,1
4,23,1,74,141,40,500,40,200,0
4,23,1,75,34,20,400,80,100,1
4,23,1,76,55,40,500,60,200,1
4,23,1,77,18,20,300,80,200,1
4,23,1,78,8,20,200,60,100,1
4,23,1,79,124,60,300,60,200,0
4,23,1,80,135,80,200,40,200,0
4,23,1,81,6,20,400,80,200,1
4,23,1,82,35,20,500,40,0,0
4,23,1,83,96,40,400,80,300,1
4,23,1,84,99,40,400,60,300,1
4,23,1,85,106,60,500,80,200,1
4,23,1,86,9,40,400,80,200,1
4,23,1,87,17,40,300,100,0,0
4,23,1,88,103,40,400,80,0,0
4,23,1,89,130,60,100,60,0,0
4,23,1,90,69,20,500,80,400,1
4,23,1,91,134,80,100,60,100,0
4,23,1,92,66,60,100,80,0,0
4,23,1,93,140,100,300,100,0,0
4,23,1,94,1,80,400,100,100,0
4,23,1,95,73,40,200,80,0,0
4,23,1,96,138,60,300,60,100,0
4,23,1,97,23,20,400,100,200,1
